,model,name,sno,results,best_param,RMSE,time
2,Random Forest ,All_Feature,90,"[3.581114400960719, 3.507568749203269, 3.507568749203269]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 120}",3.417576205,123.3132658
3,Adaboost ,All_Feature,90,"[4.012976386074456, 3.305517134441578, 3.305517134441578]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 20}",3.349973235,43.53657556
4,XGBoost,All_Feature,90,"[3.8434564586418514, 3.7163879924648233, 3.7114397899873723]","{'booster': 'gblinear', 'eta': 6.999999999999999e-20, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 185}",3.645264712,28.43095922
0,Lasso ,All_Feature,91,"[3.8051890506560517, 3.806612364736995, 3.8929576286695715]",{'alpha': 0.012},3.712820569,1.766279221
1,Ridge ,All_Feature,91,"[3.7757471929814597, 3.749083738605905, 3.787886361349717]",{'alpha': 10.0},3.710737104,10.39022255
2,Random Forest ,All_Feature,91,"[3.9350347870266966, 3.7959809391116965, 3.795974310139752]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 185}",3.703366043,133.865382
3,Adaboost ,All_Feature,91,"[4.36535748630067, 3.7929754165259797, 3.7912903971776744]","{'learning_rate': 3e-06, 'loss': 'square', 'n_estimators': 160}",3.723010713,97.02561474
4,XGBoost,All_Feature,91,"[4.305413342901295, 3.89349404746242, 3.884055631461704]","{'booster': 'gblinear', 'eta': 6e-17, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.747081051,29.16503119
0,Lasso ,All_Feature,92,"[4.167784289893645, 4.1749271148870255, 4.2104785609817466]",{'alpha': 0.004400000000000001},3.999166448,1.868002415
1,Ridge ,All_Feature,92,"[4.055239033454554, 4.0529349247661095, 4.052186691661962]",{'alpha': 18.0},3.93359109,10.48194337
2,Random Forest ,All_Feature,92,"[4.218686719633557, 4.217488388278081, 4.215994536022117]","{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 85}",4.072433685,120.1854882
3,Adaboost ,All_Feature,92,"[4.9741999033521305, 4.04998804467252, 4.0501381627430835]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 85}",3.929283089,66.30773497
4,XGBoost,All_Feature,92,"[4.462604376828154, 4.3294385884562905, 4.321539237580267]","{'booster': 'gblinear', 'eta': 7e-15, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 195}",4.147890037,28.61451578
0,Lasso ,All_Feature,93,"[5.999797766579161, 6.067759700294754, 6.101989453303139]",{'alpha': 0.04},5.997528946,1.759264708
1,Ridge ,All_Feature,93,"[6.078899312234549, 6.130238024875878, 6.104578009855506]",{'alpha': 100.0},6.067979837,10.50687909
2,Random Forest ,All_Feature,93,"[6.28844424434285, 6.182955767855343, 6.192503540622087]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",6.13464003,116.2833731
3,Adaboost ,All_Feature,93,"[9.599555396246087, 6.114723043838137, 6.128741777439613]","{'learning_rate': 8e-06, 'loss': 'square', 'n_estimators': 25}",6.137136532,47.82514238
4,XGBoost,All_Feature,93,"[7.409484679253367, 6.209168486477535, 6.219257309181259]","{'booster': 'gblinear', 'eta': 8e-19, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 195}",6.222675799,29.0343399
0,Lasso ,All_Feature,94,"[5.993302478957775, 6.047803359305183, 6.116725146645228]",{'alpha': 0.055},5.964067078,1.764282465
1,Ridge ,All_Feature,94,"[6.089665464686407, 6.072685921877049, 6.13414289397468]",{'alpha': 30.0},6.05776735,10.4230988
2,Random Forest ,All_Feature,94,"[6.250516705735776, 6.185137579693273, 6.181730424352592]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 115}",6.356599777,133.7899961
3,Adaboost ,All_Feature,94,"[6.7738133086784265, 6.145305856847949, 6.145305856847949]","{'learning_rate': 1e-07, 'loss': 'square', 'n_estimators': 180}",6.184014197,102.3046095
4,XGBoost,All_Feature,94,"[6.601450934241819, 6.15457788412876, 6.179116130735371]","{'booster': 'gblinear', 'eta': 3e-19, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 140}",6.085515916,28.44908094
0,Lasso ,All_Feature,95,"[3.4899120538091903, 3.4905098666865637, 3.806239088252679]",{'alpha': 0.0015000000000000002},3.391627061,1.776247263
1,Ridge ,All_Feature,95,"[3.4275494463571583, 3.427549446513879, 3.4262211178531765]",{'alpha': 9.9e-08},3.359346989,10.41819358
2,Random Forest ,All_Feature,95,"[3.4543738189629534, 3.445698930121501, 3.445053976246898]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 140}",3.352655243,138.3457606
3,Adaboost ,All_Feature,95,"[5.11677129733761, 3.4300885031972665, 3.4314429169782548]","{'learning_rate': 0.0007000000000000001, 'loss': 'square', 'n_estimators': 40}",3.362936827,50.7912159
4,XGBoost,All_Feature,95,"[3.6839392329077585, 3.7898723327158335, 3.7782327911949807]","{'booster': 'gblinear', 'eta': 5e-19, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 190}",3.572018626,28.41500163
0,Lasso ,All_Feature,96,"[2.845271579914494, 2.8291974071187584, 2.9925960436036947]",{'alpha': 0.025},2.743566155,1.800186872
1,Ridge ,All_Feature,96,"[2.8137308874405336, 2.813730887463723, 2.8137241840895832]",{'alpha': 9.9e-08},2.710814133,10.42811799
2,Random Forest ,All_Feature,96,"[2.8851109958039345, 2.819572648217834, 2.824264083869047]","{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 185}",2.734411227,147.3782456
3,Adaboost ,All_Feature,96,"[3.6155551426514467, 2.817156719021541, 2.8176153795895975]","{'learning_rate': 4e-06, 'loss': 'square', 'n_estimators': 145}",2.713472625,96.68951321
4,XGBoost,All_Feature,96,"[3.247811192568281, 3.0494165890691804, 3.0449640331770835]","{'booster': 'gblinear', 'eta': 2e-19, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 185}",2.958024374,28.40102863
0,Lasso ,All_Feature,97,"[7.0270605196218465, 7.017531161235201, 7.432671703997717]",{'alpha': 0.017},6.77015856,1.763252497
1,Ridge ,All_Feature,97,"[6.949381565975427, 7.008254246984241, 6.957288434200462]",{'alpha': 20.0},6.794869404,10.4730022
2,Random Forest ,All_Feature,97,"[7.039521351095064, 6.838640197761996, 6.831896526471081]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 80}",6.832702424,134.3726213
3,Adaboost ,All_Feature,97,"[7.527243727528738, 7.013581550575898, 7.011925617779189]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 175}",7.016258015,97.20609188
4,XGBoost,All_Feature,97,"[8.396388019065881, 7.351644813896169, 7.3030850682522015]","{'booster': 'gblinear', 'eta': 1e-15, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 100}",6.777965028,27.73581719
0,Lasso ,All_Feature,98,"[2.7516655416035394, 2.7600999730360902, 2.7832676985041274]",{'alpha': 0.0037000000000000006},2.687992011,1.815114737
1,Ridge ,All_Feature,98,"[2.7010421659493886, 2.6950246929526727, 2.6960128033600728]",{'alpha': 96.0},2.658106547,10.46997356
2,Random Forest ,All_Feature,98,"[2.9845751258794975, 2.75571124825966, 2.7599370113730806]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 35}",2.740426395,111.1344109
3,Adaboost ,All_Feature,98,"[4.082489747799313, 2.6956869158669887, 2.695245567197995]","{'learning_rate': 8e-06, 'loss': 'square', 'n_estimators': 150}",2.672585957,88.75672054
4,XGBoost,All_Feature,98,"[3.206236025683453, 2.997375774319552, 2.9986250707441373]","{'booster': 'gblinear', 'eta': 2e-17, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 190}",2.872752341,29.09322262
0,Lasso ,All_Feature,100,"[4.037596641403096, 4.03030111539282, 4.141574623181201]",{'alpha': 0.014000000000000002},3.80980087,1.870006323
1,Ridge ,All_Feature,100,"[4.028057192395895, 4.020039942390566, 4.018118300333133]",{'alpha': 37.0},3.815766879,10.49989653
2,Random Forest ,All_Feature,100,"[4.118416418619935, 4.0409565405223855, 4.0471540211879615]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 105}",3.877920729,123.54584
3,Adaboost ,All_Feature,100,"[4.2746609875730295, 4.014891284105531, 4.013237004176514]","{'learning_rate': 0.002, 'loss': 'square', 'n_estimators': 160}",3.810140075,102.4223371
4,XGBoost,All_Feature,100,"[4.2391217626468585, 4.150254076652163, 4.124578121889026]","{'booster': 'gblinear', 'eta': 6e-17, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 195}",3.891878996,28.24146223
0,Lasso ,All_Feature,102,"[2.377979237473506, 2.377979237473506, 2.462576434909962]",{'alpha': 0.010000000000000002},2.711745012,1.800635338
1,Ridge ,All_Feature,102,"[2.344493829919616, 2.3479237619760642, 2.3535394066197797]",{'alpha': 41.0},2.689537284,10.54727817
2,Random Forest ,All_Feature,102,"[2.5175256355836133, 2.441085157267896, 2.441085157267896]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 160}",2.722460579,137.0494714
3,Adaboost ,All_Feature,102,"[4.003323243428743, 2.3620413741241615, 2.3606674017516185]","{'learning_rate': 0.004, 'loss': 'square', 'n_estimators': 25}",2.69063921,51.05347824
4,XGBoost,All_Feature,102,"[2.7417243414654258, 2.6068876448643334, 2.611541995825883]","{'booster': 'gblinear', 'eta': 1e-19, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 190}",2.926997064,28.41114688
0,Lasso ,All_Feature,103,"[4.296622849739133, 4.296622849739133, 4.94123155972401]",{'alpha': 0.010000000000000002},4.156819568,1.796196938
1,Ridge ,All_Feature,103,"[3.93072010902849, 3.9307201092807253, 3.92810697960564]",{'alpha': 9.9e-08},3.911085938,10.50387716
2,Random Forest ,All_Feature,103,"[4.08041772606755, 4.017083308225458, 4.025839943774894]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 105}",3.859083942,129.878716
3,Adaboost ,All_Feature,103,"[4.656778337518402, 3.932507486822493, 3.9334625557728575]","{'learning_rate': 3.0000000000000004e-05, 'loss': 'square', 'n_estimators': 130}",3.910329268,86.98744702
4,XGBoost,All_Feature,103,"[4.402367464158017, 5.252703134475374, 5.182551327260949]","{'booster': 'gblinear', 'eta': 5.000000000000001e-15, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",4.736359974,29.03135419
0,Lasso ,All_Feature,104,"[4.593110728925845, 4.593110722175035, 4.69059568280547]",{'alpha': 1e-09},4.427899289,1.757308006
1,Ridge ,All_Feature,104,"[4.441426072332464, 4.441426072371486, 4.441169832806972]",{'alpha': 9.9e-08},4.360814775,10.40713835
2,Random Forest ,All_Feature,104,"[4.452280309123002, 4.395939677553623, 4.390613274249013]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 170}",4.24414008,159.9520602
3,Adaboost ,All_Feature,104,"[5.442092072358313, 4.444734798360267, 4.444323408559921]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 125}",4.362945942,88.28798199
4,XGBoost,All_Feature,104,"[4.668179068734341, 4.754817978282059, 4.765787203966804]","{'booster': 'gblinear', 'eta': 1e-19, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 130}",4.603057693,27.37160897
0,Lasso ,All_Feature,105,"[4.192662064496187, 4.187734528192413, 4.297404285013129]",{'alpha': 0.006},4.079981843,1.952745438
1,Ridge ,All_Feature,105,"[4.144071202230744, 4.160561736385015, 4.142128872330392]",{'alpha': 40.0},4.028632335,10.64058971
2,Random Forest ,All_Feature,105,"[4.362550631875645, 4.253365777246565, 4.253290290707911]","{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 120}",4.098474554,119.0737121
3,Adaboost ,All_Feature,105,"[4.523082933120984, 4.146564539345365, 4.146564539345365]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 140}",4.042706528,88.00480914
4,XGBoost,All_Feature,105,"[4.684470981158904, 4.302550931337624, 4.344183221510994]","{'booster': 'gblinear', 'eta': 4e-16, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",4.202766351,29.03675628
0,Lasso ,All_Feature,107,"[4.705932972319974, 4.720318644236498, 5.128244295155307]",{'alpha': 0.06999999999999999},4.681552091,1.784193754
1,Ridge ,All_Feature,107,"[4.719256808963142, 4.716416977377264, 4.748615842240566]",{'alpha': 9.0},4.743932131,10.43812776
2,Random Forest ,All_Feature,107,"[4.655130874539263, 4.6511248633546325, 4.656233124636364]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 195}",4.694804565,140.456018
3,Adaboost ,All_Feature,107,"[5.596676398445244, 4.750771911361355, 4.750631631901555]","{'learning_rate': 9e-08, 'loss': 'square', 'n_estimators': 100}",4.767774456,70.1035533
4,XGBoost,All_Feature,107,"[5.070850724117241, 5.1191124533209855, 5.132334761300942]","{'booster': 'gblinear', 'eta': 7e-18, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 170}",5.069382035,29.30964136
0,Lasso ,All_Feature,108,"[4.066693844079959, 4.066693844079959, 4.294362909831257]",{'alpha': 0.010000000000000002},3.834904883,1.787188053
1,Ridge ,All_Feature,108,"[4.007790408166318, 4.032209182615893, 4.012922537681057]",{'alpha': 10.0},3.818979568,10.50189018
2,Random Forest ,All_Feature,108,"[3.9859133326681104, 3.9637566689152925, 3.971053298594364]","{'max_depth': 20, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 170}",3.861952608,135.2109535
3,Adaboost ,All_Feature,108,"[4.798115337796901, 4.000216835868458, 4.008275519908733]","{'learning_rate': 0.00030000000000000003, 'loss': 'square', 'n_estimators': 25}",3.83608961,43.65325809
4,XGBoost,All_Feature,108,"[4.267767297224511, 4.262808424423797, 4.273250526382479]","{'booster': 'gblinear', 'eta': 1e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 165}",3.972100914,29.01340294
0,Lasso ,All_Feature,109,"[2.925886530677323, 2.925886503766399, 2.993706056740341]",{'alpha': 1e-09},3.203516006,1.848026037
1,Ridge ,All_Feature,109,"[2.919050258801563, 2.9235693511378718, 2.9337695713338516]",{'alpha': 17.0},3.161920372,10.82705545
2,Random Forest ,All_Feature,109,"[3.1626114479958822, 2.936413251870225, 2.943905712495906]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 20}",3.226826332,108.7392519
3,Adaboost ,All_Feature,109,"[5.014875496903262, 2.9347167677830304, 2.9357818997806495]","{'learning_rate': 1e-06, 'loss': 'square', 'n_estimators': 125}",3.168009004,88.27002215
4,XGBoost,All_Feature,109,"[3.3087701729504735, 3.064373956040507, 3.0487044072154164]","{'booster': 'gblinear', 'eta': 5e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",3.347567016,29.02966142
0,Lasso ,All_Feature,110,"[4.478832304109207, 4.474257285400558, 5.299985680987425]",{'alpha': 0.006},4.551480719,1.773259878
1,Ridge ,All_Feature,110,"[4.3907087650663685, 4.390708765202039, 4.389772571877159]",{'alpha': 9.8e-08},4.530405791,10.51489043
2,Random Forest ,All_Feature,110,"[4.263940103159483, 4.27131287381435, 4.27131287381435]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40}",4.469479071,107.409801
3,Adaboost ,All_Feature,110,"[5.526943719010769, 4.394614910260517, 4.421768112356485]","{'learning_rate': 4e-06, 'loss': 'square', 'n_estimators': 5}",4.617599231,43.60945511
4,XGBoost,All_Feature,110,"[4.940852137795933, 5.2400523600928, 5.233991810871573]","{'booster': 'gblinear', 'eta': 5e-18, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 180}",4.914218844,28.80204391
0,Lasso ,All_Feature,111,"[5.692800710651077, 5.749173701115139, 6.695991532812961]",{'alpha': 0.034},5.7320496,1.801181078
1,Ridge ,All_Feature,111,"[5.673579153385677, 5.656372025614693, 5.676473622566942]",{'alpha': 2.0},5.738630223,10.46798372
2,Random Forest ,All_Feature,111,"[5.961036540644798, 5.896539698493299, 5.903165162941348]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 75}",5.76178626,139.3176055
3,Adaboost ,All_Feature,111,"[6.3365726329717305, 5.679276592061476, 5.683729559595471]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 70}",5.737903109,65.79610038
4,XGBoost,All_Feature,111,"[6.635822778672872, 6.36177288084882, 6.348021469390074]","{'booster': 'gblinear', 'eta': 5e-18, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 195}",6.382971551,28.61645889
0,Lasso ,All_Feature,112,"[4.889279788473404, 4.892506426167587, 5.200987094334362]",{'alpha': 0.008},4.699056874,1.771224022
1,Ridge ,All_Feature,112,"[4.817383769906245, 4.817383769910043, 4.817800812857224]",{'alpha': 1e-09},4.688822779,10.51888132
2,Random Forest ,All_Feature,112,"[5.238993520531807, 5.136728363706735, 5.136810276390782]","{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 65}",4.828953173,118.7009835
3,Adaboost ,All_Feature,112,"[5.835102453630229, 4.832302059847788, 4.851341886048957]","{'learning_rate': 0.02, 'loss': 'square', 'n_estimators': 30}",4.714174237,50.64161658
4,XGBoost,All_Feature,112,"[6.019935916677929, 5.218849312964245, 5.207012162116494]","{'booster': 'gblinear', 'eta': 2.9999999999999997e-20, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 190}",4.916820919,28.97573137
0,Lasso ,All_Feature,113,"[3.38595408725209, 3.3681705153966366, 3.5317096165410495]",{'alpha': 0.038},3.199218854,1.775214911
1,Ridge ,All_Feature,113,"[3.32536364217766, 3.3335132167554233, 3.3344686505958996]",{'alpha': 20.0},3.100299865,10.4800241
2,Random Forest ,All_Feature,113,"[3.507414125271472, 3.4544882329656916, 3.453797518802382]","{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",3.183203237,110.6476855
3,Adaboost ,All_Feature,113,"[4.017204038203666, 3.3165865006245276, 3.31732485478048]","{'learning_rate': 7e-06, 'loss': 'square', 'n_estimators': 10}",3.100432532,41.32256985
4,XGBoost,All_Feature,113,"[3.9800147241790804, 3.4933673839530446, 3.489048518704158]","{'booster': 'gblinear', 'eta': 6.999999999999999e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 185}",3.324537052,28.92962575
0,Lasso ,All_Feature,114,"[3.774387912862244, 3.7778353168010423, 4.1190791529762185]",{'alpha': 0.007},3.876841235,1.862060308
1,Ridge ,All_Feature,114,"[3.813800044795817, 3.788468877238046, 3.7800427441023148]",{'alpha': 38.0},3.886841769,10.49372625
2,Random Forest ,All_Feature,114,"[3.8815052953470444, 3.890519431551435, 3.890519431551435]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 60}",3.940041752,117.3354368
3,Adaboost ,All_Feature,114,"[4.083703385882315, 3.788077111084316, 3.7839315437266086]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 45}",3.888734776,57.6460743
4,XGBoost,All_Feature,114,"[4.29327428038825, 4.061553111286703, 4.057994335969577]","{'booster': 'gblinear', 'eta': 6.999999999999999e-20, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 160}",4.008202264,28.11145592
0,Lasso ,All_Feature,115,"[6.655227153466359, 6.659155959285711, 7.2946461545149175]",{'alpha': 0.005000000000000001},6.737663132,1.886921406
1,Ridge ,All_Feature,115,"[6.508715339384386, 6.506602669520773, 6.506602669520773]",{'alpha': 8.1},6.614541868,10.84407735
2,Random Forest ,All_Feature,115,"[6.7430683555502915, 6.719479342898086, 6.704529906596272]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 180}",6.776700554,160.9368801
